no,name,price,asset_url,link
17,Sandal Onitsuka Mexico 66 TGRS Crystal Pink Ballet,Rp3.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/3/25/10e8dcdb-51cd-4b11-a2f0-5229cd7c67a4.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/sandal-onitsuka-mexico-66-tgrs-crystal-pink-ballet-1731046701231802224?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
18,Onitsuka tiger nippon made edm “dome” rare item,Rp6.000.000,https://images.tokopedia.net/img/cache/200-square/attachment/2019/7/22/156377923113199/156377923113199_5d554320-d080-4269-b9de-43cdcfdb0306.png.webp?ect=4g,https://www.tokopedia.com/archive-ibatoserba/onitsuka-tiger-nippon-made-edm-dome-rare-item?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
19,ONITSUKA MEXICO 66 SD SNEAKERS FOR MENS ORIGINAL BNIB (1183A872 113),Rp1.179.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/10/4d282419-b74d-4214-97f0-f956e463d38b.jpg.webp?ect=4g,https://www.tokopedia.com/laststokshoes/onitsuka-mexico-66-sd-sneakers-for-mens-original-bnib-1183a872-113-46-5-8061a?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
20,BEST PRODUK SEPATU ONITSUKA TLGER MEXICO66 WHITE LIGHT BLUE ORIGINAL FREE PAPERBAG SELAMAT BERBELANJA,Rp910.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/1/27/fbabf2b3-9c6d-4246-8f05-ace7b21332b1.jpg.webp?ect=4g,https://www.tokopedia.com/gjuhanam/best-produk-sepatu-onitsuka-tlger-mexico66-white-light-blue-original-free-paperbag-selamat-berbelanja-1730819953347888997?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
21,ONITSUKA TIGER - MEXICO 66 SD SLIP-ON (Original) - Black,Rp3.400.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/29/6d581713-e77b-4d10-92d2-b75c81ec4ca1.jpg.webp?ect=4g,https://www.tokopedia.com/gowalkstore/onitsuka-tiger-mexico-66-sd-slip-on-original-black-9-5-b4748?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
22,ONITSUKA EDR 78 SNEAKERS FOR MENS ORIGINAL BNIB (1183C207 100),Rp939.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/9/3684e452-5670-4a2a-933a-93ed7a2427be.jpg.webp?ect=4g,https://www.tokopedia.com/laststokshoes/onitsuka-edr-78-sneakers-for-mens-original-bnib-1183c207-100-42-5-bd2e0?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
23,ONITSUKA EDR 78 Oatmeal/Hiking Green ORIGINAL 100%,Rp999.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/15/2ab9ac1b-e6b1-495b-b627-815da02a3c99.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-edr-78-oatmeal-hiking-green-original-100-44-76e2f?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
24,sepatu pria onitsuka tiger original,Rp1.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/22/77f15306-6164-474b-b338-0d5d26e480c0.jpg.webp?ect=4g,https://www.tokopedia.com/sunflower88/sepatu-pria-onitsuka-tiger-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
25,Sepatu Onitsuka Tiger Tokuten Novelship Beight Tan - 37,Rp1.266.850,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-tokuten-novelship-beight-tan-1731012961457244139?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
26,sepatu onitsuka tiger ultimate 81 EX lichen green,Rp649.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-ultimate-81-ex-lichen-green-1730983677249094838?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
27,Sepatu Onitsuka Tiger Mexico 66 Patou White Black Pink - 36,Rp1.449.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-mexico-66-patou-white-black-pink-1730966510793951211?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
28,Sepatu Onitsuka Tiger Mexico 66 Slip On Cream Navy,Rp479.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-mexico-66-slip-on-cream-navy-1731179401816016054?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
29,Srpatu Onitsuka Tiger Tokuten Wood Crepe White - 37,Rp1.266.850,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/srpatu-onitsuka-tiger-tokuten-wood-crepe-white-1731012964678600683?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
30,Onitsuka Tiger by ASIC Unisex Mexico 66 Red Brick/Feather Grey Size :,Rp1.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/10/30/96318d27-5dd1-461a-b507-686621c539c8.jpg.webp?ect=4g,https://www.tokopedia.com/infinitylovestuff/onitsuka-tiger-by-asic-unisex-mexico-66-red-brick-feather-grey-size?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
31,Sepatu Onitsuka Tlger Mexico 66 Japan Nippon Made White ORIGINAL,Rp799.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/11/0b4e87ef-d47a-49ff-8145-850e05ad054d.jpg.webp?ect=4g,https://www.tokopedia.com/onitsukatigerjakarta/sepatu-onitsuka-tlger-mexico-66-japan-nippon-made-white-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
32,Sepatu Onitsuka Tlger Mexico66 White Light Blue ORIGINAL Free Paperbag,Rp699.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/9/39e83679-70a7-42d9-9bdd-8263a7c3df0e.jpg.webp?ect=4g,https://www.tokopedia.com/onitsukatigerjakarta/sepatu-onitsuka-tlger-mexico66-white-light-blue-original-free-paperbag?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
33,Onitsuka Tiger Machu Racer Original,Rp899.999,https://images.tokopedia.net/img/cache/200-square/product-1/2018/9/11/1403354/1403354_dcd71b0b-0926-4758-8625-4fd4aaf3b34d_592_592.jpg.webp?ect=4g,https://www.tokopedia.com/ricardocorner/onitsuka-tiger-machu-racer-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
34,ONITSUKA SOFT GREY 02,Rp220.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/15/90156812-2a2a-4917-a5d0-96a28ec3bdf7.jpg.webp?ect=4g,https://www.tokopedia.com/k12ollas/onitsuka-soft-grey-02?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
35,Sepatu Onitsuka Tiger Mexico 66 size 42 27cm Original Pria Bekas Baik,Rp1.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/1/8f9eb117-28ca-48d3-8ca5-0f451fed0284.jpg.webp?ect=4g,https://www.tokopedia.com/malangbikershop/sepatu-onitsuka-tiger-mexico-66-size-42-27cm-original-pria-bekas-baik?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
36,maison margiela german army trainer not onitsuka tiger adidas samba adidas gazelle,Rp2.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/20/6cd8761a-aad5-4b9c-a720-f5ebb024f7e1.jpg.webp?ect=4g,https://www.tokopedia.com/nyamanbekaskuu/maison-margiela-german-army-trainer-not-onitsuka-tiger-adidas-samba-adidas-gazelle?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
37,ONITSUKA DENTIGRE LS 1183B421-001,Rp1.175.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/d70738b1-3518-4d2b-b3cc-bd76e1c699d0.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-dentigre-ls-1183b421-001-1730787752529921460?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
38,ONITSUKA MEXICO 66 DELEGATION BLACK,Rp895.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/5/13b65497-8360-4942-b9fb-afe4748a7ac9.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-mexico-66-delegation-black-39-38883?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
39,Sepatu Onitsuka Tiger Original Mexico 66 leather sz 44.5,Rp858.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/1/30/e5e76eea-78af-4bdf-900b-6c9c737d1ea6.jpg.webp?ect=4g,https://www.tokopedia.com/luxecollective/sepatu-onitsuka-tiger-original-mexico-66-leather-sz-44-5-1730824781737067783?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
40,ONITSUKA MEXICO 66 SD PF Leather White/White ORIGINAL 100%,Rp949.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/14/26b4b642-b43a-4cac-b343-218506cacd55.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-mexico-66-sd-pf-leather-white-white-original-100-37-e9d23?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
41,Onitsuka Tiger Jastip BNIB Original Store 100%,Rp2.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/22/03f71e87-68ba-46b4-b38b-0f64543fe9a9.jpg.webp?ect=4g,https://www.tokopedia.com/archive-hypebeast-018-16/onitsuka-tiger-jastip-bnib-original-store-100?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
42,UK 28.5 ONITSUKA TIGER MEXICO 66 ORIGINAL SLIP ON KIDS,Rp800.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/26/61bff82a-3132-449e-a196-f47732c4b82f.jpg.webp?ect=4g,https://www.tokopedia.com/stefwill-shop/uk-28-5-onitsuka-tiger-mexico-66-original-slip-on-kids?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
43,Onitsuka Tiger Mexico 66 SD Cream/Black Size 40.5 ( 25.5CM ) Original,Rp2.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/16/9fe48702-d230-4576-8c00-627d0e18ba0d.jpg.webp?ect=4g,https://www.tokopedia.com/jaelshop/onitsuka-tiger-mexico-66-sd-cream-black-size-40-5-25-5cm-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
44,ONITSUKA MEXICO 66 Paraty White/White ORIGINAL 100%,Rp799.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/24/4a9438b7-9432-4952-bbce-b1de16dd52d8.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-mexico-66-paraty-white-white-original-100-44-28cm-40af5?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
45,ONITSUKA ACROMOUNT 1283B257-106,Rp1.135.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/1/3/279f3e81-b63a-4675-a288-5e0f42b7ce73.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-acromount-1283b257-106-40-cf601?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
46,Onitsuka Tiger SERRANO CL original BNIB lifestyle unisex 1183B886-001,Rp999.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/6/8b64a13c-7377-4779-b1c0-6d5a1df9857c.jpg.webp?ect=4g,https://www.tokopedia.com/soinos/onitsuka-tiger-serrano-cl-original-bnib-lifestyle-unisex-1183b886-001-39-252f3?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
47,onitsuka tiger rinkan boots original,Rp2.999.998,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/3/c6385a5c-d761-4ce7-830c-e5d090478477.jpg.webp?ect=4g,https://www.tokopedia.com/maman156/onitsuka-tiger-rinkan-boots-original-besseler-39-75b4b?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
48,Bantalan Insole Asixx Onitsuka - Samping ada Spon Latex - Size 34 35 36 37 37.5 38 39 40 40.5 41 42.5 43 44 44.5 45 45.5 - Dasar Putih,Rp69.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/7/e49d824d-5bc3-4ed0-a0e4-131873419200.jpg.webp?ect=4g,https://www.tokopedia.com/senibersama/bantalan-insole-asixx-onitsuka-samping-ada-spon-latex-size-34-35-36-37-37-5-38-39-40-40-5-41-42-5-43-44-44-5-45-45-5-dasar-putih-1-gold-35-187f3?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
49,ONITSUKA HIRIZONIA BLACK 1183B589-001,Rp790.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/1/3/8cab652c-c279-47e8-8f96-0ccf1d278ea4.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-hirizonia-black-1183b589-001-37-5-b32fa?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
50,ONITSUKA TIGER MEXICO 66SD FF ORIGINAL BNIB LIFESTYLE UNISEX 1183C156 - 100 WHITE/CREAM,Rp1.299.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/3/19/eeb8ee87-4d80-4f80-baf1-45f76d70a404.jpg.webp?ect=4g,https://www.tokopedia.com/cryptocyber/onitsuka-tiger-mexico-66sd-ff-original-bnib-lifestyle-unisex-1183c156-100-white-cream-1731041796641818458?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D20250430015719216D46E646A0CB370OV0%26src%3Dsearch
51,Ontska Tiger Tokuten / Grey Black / Original,Rp549.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsukatiger-/ontska-tiger-tokuten-grey-black-original-36-4e872?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
52,Sepatu Onitsuka Tiger Tokuten White Rose Red - 36,Rp1.266.850,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-tokuten-white-rose-red-1731007030469363691?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
53,Sepatu Onitsuka Tiger GSM White Black - 37,Rp679.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-gsm-white-black-1731175326875944118?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
54,Sepatu Onitsuka Tiger Moage White Grey - 37,Rp1.779.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-moage-white-grey-1730988617561049067?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
55,Ontska Tiger Mexico 66 / White olive / Leather Original,Rp549.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsukatiger-/ontska-tiger-mexico-66-white-olive-leather-original-35-8d5c0?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
56,Sepatu Onitsuka Tiger Tomuten GlacierGrey Navy - 37,Rp1.266.850,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-tomuten-glaciergrey-navy-1731012953003755499?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
57,Onit Tiger Tokuten Grey 100% ORIGINAL GUARANTEE,Rp699.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsukaauthentic/onit-tiger-tokuten-grey-100-original-guarantee-36-4398a?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
58,Sepatu Onitsuka Tiger Mexico 66  Patou Black Pink - 36,Rp1.449.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-mexico-66-patou-black-pink-1730966478678034411?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
59,"Sepatu Onitsuka Tiger Mexico 66 Deluxe Nippon Made Kabuki Villain - Kabuki Villain, 36",Rp609.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-mexico-66-deluxe-nippon-made-kabuki-villain-1731149749610251446?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
60,Sepatu Onitsuka Tiger Tokuten Black White - 37,Rp1.266.850,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-tokuten-black-white-1731012954765821931?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
61,ONITSUKA MEXICO 66 SD PF Cream/White ORIGINAL 100%,Rp1.309.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/wams-footwear/onitsuka-mexico-66-sd-pf-cream-white-original-100-42-26-5cm-e822b?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26src%3Dsearch
62,KAOS ONITSUKA TIGER BLUE PREMIUM IMPORT,Rp100.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/edwintanmenstuff/kaos-onitsuka-tiger-blue-premium-import-biru-m?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26src%3Dsearch
63,ONITSUKA DENTIGRE LS BLACK WHITE,Rp999.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/2/3d273816-4f3d-423b-904e-d42eb1a73cf3.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-dentigre-ls-black-white-40-73028?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26src%3Dsearch
64,ONITSUKA MEXICO 66 Slip On Cream/Beet Juice ORIGINAL 100%,Rp799.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/17/841c75b6-02d2-44c5-98dd-714676888e52.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-mexico-66-slip-on-cream-beet-juice-original-100-44-5-28-25cm-20ef8?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26src%3Dsearch
65,Sepatu Onitsuka Tiger Delegation Original 1183B954 001,Rp1.029.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/2/5/00dc3db2-af91-4b5b-aaa7-627ae64c66f4.jpg.webp?ect=4g,https://www.tokopedia.com/adaditaufikshop/sepatu-onitsuka-tiger-delegation-original-1183b954-001-1730836799261869891?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26src%3Dsearch
